repo_name,trial,source_ncss,test_classes,test_functions,test_ncss,test_javadocs,debug,obfuscate,optimize,parallelgc,num_bytecode_ops,total_unit_test_time,allocated_bytes,jar_file_size_bytes,compile_time_ms
DrSimonTucker-FileSystemSpider-3b5afca,1,6,1,3,11,4,0,1,0,0,130,0.037,2944328,3853,7456
DrSimonTucker-FileSystemSpider-3b5afca,2,6,1,3,11,4,0,1,0,0,130,0.079,2944328,3852,7285
DrSimonTucker-FileSystemSpider-3b5afca,3,6,1,3,11,4,0,1,0,0,130,0.041,2944328,3853,8859
DrSimonTucker-FileSystemSpider-3b5afca,4,6,1,3,11,4,0,1,0,0,130,0.041,2944328,3852,7519
DrSimonTucker-FileSystemSpider-3b5afca,0,6,1,3,11,4,1,1,1,1,130,0.103,2944384,3851,11114
DrSimonTucker-FileSystemSpider-3b5afca,1,6,1,3,11,4,1,1,1,1,130,0.058,2944456,3853,6608
DrSimonTucker-FileSystemSpider-3b5afca,2,6,1,3,11,4,1,1,1,1,130,0.054,2944488,3853,10626
DrSimonTucker-FileSystemSpider-3b5afca,3,6,1,3,11,4,1,1,1,1,130,0.063,2944488,3852,7580
DrSimonTucker-FileSystemSpider-3b5afca,4,6,1,3,11,4,1,1,1,1,130,0.037,2944360,3852,6407
DrSimonTucker-FileSystemSpider-3b5afca,0,6,1,3,11,4,0,1,1,0,130,0.017,2944328,3852,6301
DrSimonTucker-FileSystemSpider-3b5afca,1,6,1,3,11,4,0,1,1,0,130,0.055,2944328,3853,6439
DrSimonTucker-FileSystemSpider-3b5afca,2,6,1,3,11,4,0,1,1,0,130,0.053,2944328,3851,6662
DrSimonTucker-FileSystemSpider-3b5afca,3,6,1,3,11,4,0,1,1,0,130,0.062,2944304,3852,7971
DrSimonTucker-FileSystemSpider-3b5afca,4,6,1,3,11,4,0,1,1,0,130,0.037,2944328,3852,6486
DrSimonTucker-FileSystemSpider-3b5afca,0,6,1,3,11,4,0,0,1,0,130,0.038,2944328,2775,6391
DrSimonTucker-FileSystemSpider-3b5afca,1,6,1,3,11,4,0,0,1,0,130,0.058,2944328,2776,6568
DrSimonTucker-FileSystemSpider-3b5afca,2,6,1,3,11,4,0,0,1,0,130,0.017,2944328,2775,6635
DrSimonTucker-FileSystemSpider-3b5afca,3,6,1,3,11,4,0,0,1,0,130,0.002,2944304,2775,6405
DrSimonTucker-FileSystemSpider-3b5afca,4,6,1,3,11,4,0,0,1,0,130,0.073,2944328,2776,6324
DrSimonTucker-FileSystemSpider-3b5afca,0,6,1,3,11,4,0,1,0,1,130,0.041,2944360,3850,7077
DrSimonTucker-FileSystemSpider-3b5afca,1,6,1,3,11,4,0,1,0,1,130,0.141,2944360,3850,7270
DrSimonTucker-FileSystemSpider-3b5afca,2,6,1,3,11,4,0,1,0,1,130,0.061,2944360,3853,7300
DrSimonTucker-FileSystemSpider-3b5afca,3,6,1,3,11,4,0,1,0,1,130,0.062,2944360,3852,9797
DrSimonTucker-FileSystemSpider-3b5afca,4,6,1,3,11,4,0,1,0,1,130,0.042,2944360,3853,7741
DrSimonTucker-FileSystemSpider-3b5afca,0,6,1,3,11,4,1,1,1,0,130,0.062,2944456,3851,7489
DrSimonTucker-FileSystemSpider-3b5afca,1,6,1,3,11,4,1,1,1,0,130,0.098,2944432,3852,7623
DrSimonTucker-FileSystemSpider-3b5afca,2,6,1,3,11,4,1,1,1,0,130,0.041,2944400,3850,7470
DrSimonTucker-FileSystemSpider-3b5afca,3,6,1,3,11,4,1,1,1,0,130,0.042,2944456,3851,10109
DrSimonTucker-FileSystemSpider-3b5afca,4,6,1,3,11,4,1,1,1,0,130,0.075,2944456,3851,7239
DrSimonTucker-FileSystemSpider-3b5afca,0,6,1,3,11,4,0,1,1,1,130,0.061,2944336,3854,7391
DrSimonTucker-FileSystemSpider-3b5afca,1,6,1,3,11,4,0,1,1,1,130,0.037,2944360,3851,6254
DrSimonTucker-FileSystemSpider-3b5afca,2,6,1,3,11,4,0,1,1,1,130,0.054,2944256,3852,6625
DrSimonTucker-FileSystemSpider-3b5afca,3,6,1,3,11,4,0,1,1,1,130,0.002,2944360,3851,6274
DrSimonTucker-FileSystemSpider-3b5afca,4,6,1,3,11,4,0,1,1,1,130,0.036,2944360,3851,6273
synyx-beanfiller-2fefad2,0,1054,32,187,816,43,1,1,0,1,6153,23.482,136482592,49364,6092
synyx-beanfiller-2fefad2,1,1054,32,187,816,43,1,1,0,1,6153,23.981,136503888,49361,6624
synyx-beanfiller-2fefad2,2,1054,32,187,816,43,1,1,0,1,6153,23.166,136483968,49362,6084
synyx-beanfiller-2fefad2,3,1054,32,187,816,43,1,1,0,1,6153,26.014,136485560,49359,6968
synyx-beanfiller-2fefad2,4,1054,32,187,816,43,1,1,0,1,6153,26.192,136485416,49357,7110
synyx-beanfiller-2fefad2,0,1054,32,187,816,43,1,0,1,1,4073,25.214,136484472,55705,7441
synyx-beanfiller-2fefad2,1,1054,32,187,816,43,1,0,1,1,4073,23.199,136485424,55705,6543
synyx-beanfiller-2fefad2,2,1054,32,187,816,43,1,0,1,1,4073,23.052,136482744,55705,6700
synyx-beanfiller-2fefad2,3,1054,32,187,816,43,1,0,1,1,4073,23.609,136484400,55705,6557
synyx-beanfiller-2fefad2,4,1054,32,187,816,43,1,0,1,1,4073,23.6,136486136,55705,6413
synyx-beanfiller-2fefad2,0,1054,32,187,816,43,1,0,0,0,4073,24.612,136919848,55705,6604
synyx-beanfiller-2fefad2,1,1054,32,187,816,43,1,0,0,0,4073,24.139,136922120,55705,6448
synyx-beanfiller-2fefad2,2,1054,32,187,816,43,1,0,0,0,4073,24.632,136918280,55705,6566
synyx-beanfiller-2fefad2,3,1054,32,187,816,43,1,0,0,0,4073,28.195,136924664,55705,7465
synyx-beanfiller-2fefad2,4,1054,32,187,816,43,1,0,0,0,4073,25.635,136922032,55705,6530
synyx-beanfiller-2fefad2,0,1054,32,187,816,43,1,0,1,0,4073,27.181,136920728,55705,6661
synyx-beanfiller-2fefad2,1,1054,32,187,816,43,1,0,1,0,4073,28.861,136920864,55705,7236
synyx-beanfiller-2fefad2,2,1054,32,187,816,43,1,0,1,0,4073,27.851,136922672,55705,7479
synyx-beanfiller-2fefad2,3,1054,32,187,816,43,1,0,1,0,4073,27.941,136955000,55705,7420
synyx-beanfiller-2fefad2,4,1054,32,187,816,43,1,0,1,0,4073,28.536,136919560,55705,7218
synyx-beanfiller-2fefad2,0,1054,32,187,816,43,0,0,0,0,4073,28.331,136855848,49445,7094
synyx-beanfiller-2fefad2,1,1054,32,187,816,43,0,0,0,0,4073,25.428,136882472,49445,6475
synyx-beanfiller-2fefad2,2,1054,32,187,816,43,0,0,0,0,4073,28.175,136857720,49445,7097
synyx-beanfiller-2fefad2,3,1054,32,187,816,43,0,0,0,0,4073,24.599,136856120,49445,6462
synyx-beanfiller-2fefad2,4,1054,32,187,816,43,0,0,0,0,4073,24.892,136710728,49445,6450
synyx-beanfiller-2fefad2,0,1054,32,187,816,43,1,1,0,0,6153,29.044,136922320,49360,7046
synyx-beanfiller-2fefad2,1,1054,32,187,816,43,1,1,0,0,6153,28.746,136922840,49361,7391
synyx-beanfiller-2fefad2,2,1054,32,187,816,43,1,1,0,0,6153,28.881,136923984,49361,6981
synyx-beanfiller-2fefad2,3,1054,32,187,816,43,1,1,0,0,6153,28.444,136902264,49363,6989
synyx-beanfiller-2fefad2,4,1054,32,187,816,43,1,1,0,0,6153,28.633,136924416,49358,7150
synyx-beanfiller-2fefad2,0,1054,32,187,816,43,0,0,0,1,4073,26.496,136416776,49445,7095
synyx-beanfiller-2fefad2,1,1054,32,187,816,43,0,0,0,1,4073,25.657,136417768,49445,7313
synyx-beanfiller-2fefad2,2,1054,32,187,816,43,0,0,0,1,4073,26.733,136417192,49445,7113
synyx-beanfiller-2fefad2,3,1054,32,187,816,43,0,0,0,1,4073,26.482,136414984,49445,7033
synyx-beanfiller-2fefad2,4,1054,32,187,816,43,0,0,0,1,4073,26.293,136411512,49442,7398
synyx-beanfiller-2fefad2,0,1054,32,187,816,43,0,0,1,1,4073,26.484,136412008,49443,7416
synyx-beanfiller-2fefad2,1,1054,32,187,816,43,0,0,1,1,4073,27.11,136419688,49443,7098
synyx-beanfiller-2fefad2,2,1054,32,187,816,43,0,0,1,1,4073,25.866,136415944,49443,7203
synyx-beanfiller-2fefad2,3,1054,32,187,816,43,0,0,1,1,4073,23.277,136413320,49445,6489
synyx-beanfiller-2fefad2,4,1054,32,187,816,43,0,0,1,1,4073,24.876,136414064,49443,7441
synyx-beanfiller-2fefad2,0,1054,32,187,816,43,1,0,0,1,4073,26.651,136486392,55705,7297
synyx-beanfiller-2fefad2,1,1054,32,187,816,43,1,0,0,1,4073,26.727,136507288,55705,7276
synyx-beanfiller-2fefad2,2,1054,32,187,816,43,1,0,0,1,4073,26.908,136483688,55705,7517
synyx-beanfiller-2fefad2,3,1054,32,187,816,43,1,0,0,1,4073,23.446,136482720,55705,6324
synyx-beanfiller-2fefad2,4,1054,32,187,816,43,1,0,0,1,4073,26.343,136484664,55705,7270
synyx-beanfiller-2fefad2,0,1054,32,187,816,43,0,1,0,0,6153,27.561,136589432,49359,6911
synyx-beanfiller-2fefad2,1,1054,32,187,816,43,0,1,0,0,6153,28.214,136861544,49357,6815
synyx-beanfiller-2fefad2,2,1054,32,187,816,43,0,1,0,0,6153,27.674,136628248,49362,6929
synyx-beanfiller-2fefad2,3,1054,32,187,816,43,0,1,0,0,6153,28.571,136724832,49359,6962
synyx-beanfiller-2fefad2,4,1054,32,187,816,43,0,1,0,0,6153,28.102,136858952,49359,6991
synyx-beanfiller-2fefad2,0,1054,32,187,816,43,1,1,1,1,6153,27.202,136486360,49363,6747
synyx-beanfiller-2fefad2,1,1054,32,187,816,43,1,1,1,1,6153,25.808,136484960,49362,7153
synyx-beanfiller-2fefad2,2,1054,32,187,816,43,1,1,1,1,6153,26.325,136485784,49362,7000
synyx-beanfiller-2fefad2,3,1054,32,187,816,43,1,1,1,1,6153,26.066,136484320,49363,6942
synyx-beanfiller-2fefad2,4,1054,32,187,816,43,1,1,1,1,6153,26.276,136488928,49359,7112
synyx-beanfiller-2fefad2,0,1054,32,187,816,43,0,1,1,0,6153,28.355,136717192,49362,6828
synyx-beanfiller-2fefad2,1,1054,32,187,816,43,0,1,1,0,6153,24.53,136858200,49361,6336
synyx-beanfiller-2fefad2,2,1054,32,187,816,43,0,1,1,0,6153,27.185,136855840,49356,6954
synyx-beanfiller-2fefad2,3,1054,32,187,816,43,0,1,1,0,6153,24.708,136857928,49362,6148
synyx-beanfiller-2fefad2,4,1054,32,187,816,43,0,1,1,0,6153,24.468,136852848,49361,6151
synyx-beanfiller-2fefad2,0,1054,32,187,816,43,0,0,1,0,4073,25.313,136880424,49445,6514
synyx-beanfiller-2fefad2,1,1054,32,187,816,43,0,0,1,0,4073,24.955,136713112,49445,6408
synyx-beanfiller-2fefad2,2,1054,32,187,816,43,0,0,1,0,4073,24.957,136882688,49445,6335
synyx-beanfiller-2fefad2,3,1054,32,187,816,43,0,0,1,0,4073,28.55,136860712,49445,7399
synyx-beanfiller-2fefad2,4,1054,32,187,816,43,0,0,1,0,4073,28.02,136858720,49445,6434
synyx-beanfiller-2fefad2,0,1054,32,187,816,43,0,1,0,1,6153,23.543,136411784,49361,6123
synyx-beanfiller-2fefad2,1,1054,32,187,816,43,0,1,0,1,6153,26.482,136415208,49360,7076
synyx-beanfiller-2fefad2,2,1054,32,187,816,43,0,1,0,1,6153,26.116,136415408,49361,5998
synyx-beanfiller-2fefad2,3,1054,32,187,816,43,0,1,0,1,6153,26.394,136410808,49357,6988
synyx-beanfiller-2fefad2,4,1054,32,187,816,43,0,1,0,1,6153,25.607,136416272,49362,7195
synyx-beanfiller-2fefad2,0,1054,32,187,816,43,1,1,1,0,6153,27.935,136922560,49361,6973
synyx-beanfiller-2fefad2,1,1054,32,187,816,43,1,1,1,0,6153,28.589,136921424,49360,7159
synyx-beanfiller-2fefad2,2,1054,32,187,816,43,1,1,1,0,6153,28.262,136923320,49364,7093
synyx-beanfiller-2fefad2,3,1054,32,187,816,43,1,1,1,0,6153,24.676,136918408,49362,6308
synyx-beanfiller-2fefad2,4,1054,32,187,816,43,1,1,1,0,6153,24.888,136919624,49364,6869
synyx-beanfiller-2fefad2,0,1054,32,187,816,43,0,1,1,1,6153,25.716,136415000,49361,6990
synyx-beanfiller-2fefad2,1,1054,32,187,816,43,0,1,1,1,6153,26.924,136414832,49361,6921
synyx-beanfiller-2fefad2,2,1054,32,187,816,43,0,1,1,1,6153,26.704,136414928,49360,6828
synyx-beanfiller-2fefad2,3,1054,32,187,816,43,0,1,1,1,6153,26.384,136414640,49363,7033
synyx-beanfiller-2fefad2,4,1054,32,187,816,43,0,1,1,1,6153,26.392,136413176,49360,7128
zabil-listhandling-70b087d,0,22,2,6,46,0,1,1,0,1,421,0.106,3615016,4271,13027
zabil-listhandling-70b087d,1,22,2,6,46,0,1,1,0,1,421,0.208,3615016,4271,10716
zabil-listhandling-70b087d,2,22,2,6,46,0,1,1,0,1,421,0.236,3615488,4269,13974
zabil-listhandling-70b087d,3,22,2,6,46,0,1,1,0,1,421,0.111,3612240,4270,10526
zabil-listhandling-70b087d,4,22,2,6,46,0,1,1,0,1,421,0.09,3615016,4270,10085
zabil-listhandling-70b087d,0,22,2,6,46,0,1,0,1,1,421,0.091,3614976,3481,10201
zabil-listhandling-70b087d,1,22,2,6,46,0,1,0,1,1,421,0.232,3615016,3480,11051
zabil-listhandling-70b087d,2,22,2,6,46,0,1,0,1,1,421,0.09,3612344,3481,9757
zabil-listhandling-70b087d,3,22,2,6,46,0,1,0,1,1,421,0.145,3612344,3481,12019
zabil-listhandling-70b087d,4,22,2,6,46,0,1,0,1,1,421,0.073,3615016,3481,10548
zabil-listhandling-70b087d,0,22,2,6,46,0,1,0,0,0,421,0.09,3614984,3481,10482
zabil-listhandling-70b087d,1,22,2,6,46,0,1,0,0,0,421,0.123,3614984,3481,10028
zabil-listhandling-70b087d,2,22,2,6,46,0,1,0,0,0,421,0.109,3614984,3480,10854
zabil-listhandling-70b087d,3,22,2,6,46,0,1,0,0,0,421,0.168,3614984,3481,11811
zabil-listhandling-70b087d,4,22,2,6,46,0,1,0,0,0,421,0.177,3612312,3481,10182
zabil-listhandling-70b087d,0,22,2,6,46,0,1,0,1,0,421,0.089,3614984,3481,10550
zabil-listhandling-70b087d,1,22,2,6,46,0,1,0,1,0,421,0.148,3614984,3481,10219
zabil-listhandling-70b087d,2,22,2,6,46,0,1,0,1,0,421,0.073,3614968,3481,10754
zabil-listhandling-70b087d,3,22,2,6,46,0,1,0,1,0,421,0.168,3614984,3481,14223
zabil-listhandling-70b087d,4,22,2,6,46,0,1,0,1,0,421,0.111,3612248,3481,9889
zabil-listhandling-70b087d,0,22,2,6,46,0,0,0,0,0,421,0.071,3616304,3318,12725
zabil-listhandling-70b087d,1,22,2,6,46,0,0,0,0,0,421,0.092,3616288,3318,10573
zabil-listhandling-70b087d,2,22,2,6,46,0,0,0,0,0,421,0.089,3616264,3319,10275
zabil-listhandling-70b087d,3,22,2,6,46,0,0,0,0,0,421,0.11,3616248,3319,9803
zabil-listhandling-70b087d,4,22,2,6,46,0,0,0,0,0,421,0.109,3616304,3319,10331
zabil-listhandling-70b087d,0,22,2,6,46,0,1,1,0,0,421,0.149,3614984,4271,10758
zabil-listhandling-70b087d,1,22,2,6,46,0,1,1,0,0,421,0.075,3614984,4270,9935
zabil-listhandling-70b087d,2,22,2,6,46,0,1,1,0,0,421,0.182,3614984,4268,11076
zabil-listhandling-70b087d,3,22,2,6,46,0,1,1,0,0,421,0.146,3614920,4269,10029
zabil-listhandling-70b087d,4,22,2,6,46,0,1,1,0,0,421,0.091,3614984,4270,11148
zabil-listhandling-70b087d,0,22,2,6,46,0,0,0,0,1,421,0.107,3616296,3319,9613
zabil-listhandling-70b087d,1,22,2,6,46,0,0,0,0,1,421,0.194,3616336,3319,10394
zabil-listhandling-70b087d,2,22,2,6,46,0,0,0,0,1,421,0.09,3616336,3319,10724
zabil-listhandling-70b087d,3,22,2,6,46,0,0,0,0,1,421,0.088,3616336,3318,10254
zabil-listhandling-70b087d,4,22,2,6,46,0,0,0,0,1,421,0.086,3616336,3319,10535
zabil-listhandling-70b087d,0,22,2,6,46,0,0,0,1,1,421,0.107,3616336,3317,10478
zabil-listhandling-70b087d,1,22,2,6,46,0,0,0,1,1,421,0.107,3616336,3318,11131
zabil-listhandling-70b087d,2,22,2,6,46,0,0,0,1,1,421,0.054,3616160,3319,9512
zabil-listhandling-70b087d,3,22,2,6,46,0,0,0,1,1,421,0.125,3616336,3318,9871
zabil-listhandling-70b087d,4,22,2,6,46,0,0,0,1,1,421,0.109,3616336,3318,12330
zabil-listhandling-70b087d,0,22,2,6,46,0,1,0,0,1,421,0.09,3615016,3481,10479
zabil-listhandling-70b087d,1,22,2,6,46,0,1,0,0,1,421,0.154,3615016,3481,10306
zabil-listhandling-70b087d,2,22,2,6,46,0,1,0,0,1,421,0.16,3612344,3481,10313
zabil-listhandling-70b087d,3,22,2,6,46,0,1,0,0,1,421,0.114,3615016,3481,13027
zabil-listhandling-70b087d,4,22,2,6,46,0,1,0,0,1,421,0.147,3615016,3481,10842
zabil-listhandling-70b087d,0,22,2,6,46,0,0,1,0,0,421,0.143,3616304,4269,9851
zabil-listhandling-70b087d,1,22,2,6,46,0,0,1,0,0,421,0.109,3616304,4270,9962
zabil-listhandling-70b087d,2,22,2,6,46,0,0,1,0,0,421,0.111,3616264,4269,10066
zabil-listhandling-70b087d,3,22,2,6,46,0,0,1,0,0,421,0.072,3616304,4271,10071
zabil-listhandling-70b087d,4,22,2,6,46,0,0,1,0,0,421,0.076,3616304,4270,10745
zabil-listhandling-70b087d,0,22,2,6,46,0,1,1,1,1,421,0.175,3615016,4269,13959
zabil-listhandling-70b087d,1,22,2,6,46,0,1,1,1,1,421,0.255,3615016,4270,16975
zabil-listhandling-70b087d,2,22,2,6,46,0,1,1,1,1,421,0.256,3612344,4270,13825
zabil-listhandling-70b087d,3,22,2,6,46,0,1,1,1,1,421,0.177,3615000,4269,14627
zabil-listhandling-70b087d,4,22,2,6,46,0,1,1,1,1,421,0.164,3612344,4268,14873
zabil-listhandling-70b087d,0,22,2,6,46,0,0,1,1,0,421,0.087,3616304,4269,11506
zabil-listhandling-70b087d,1,22,2,6,46,0,0,1,1,0,421,0.103,3616304,4269,11943
zabil-listhandling-70b087d,2,22,2,6,46,0,0,1,1,0,421,0.128,3616304,4268,10816
zabil-listhandling-70b087d,3,22,2,6,46,0,0,1,1,0,421,0.112,3616304,4271,10059
zabil-listhandling-70b087d,4,22,2,6,46,0,0,1,1,0,421,0.177,3616304,4271,10252
zabil-listhandling-70b087d,0,22,2,6,46,0,0,0,1,0,421,0.124,3616304,3319,12679
zabil-listhandling-70b087d,1,22,2,6,46,0,0,0,1,0,421,0.075,3616264,3318,9633
zabil-listhandling-70b087d,2,22,2,6,46,0,0,0,1,0,421,0.115,3616304,3318,12753
zabil-listhandling-70b087d,3,22,2,6,46,0,0,0,1,0,421,0.202,3616304,3319,10181
zabil-listhandling-70b087d,4,22,2,6,46,0,0,0,1,0,421,0.145,3616304,3319,10647
zabil-listhandling-70b087d,0,22,2,6,46,0,0,1,0,1,421,0.107,3616336,4270,10523
zabil-listhandling-70b087d,1,22,2,6,46,0,0,1,0,1,421,0.179,3616336,4269,10054
zabil-listhandling-70b087d,2,22,2,6,46,0,0,1,0,1,421,0.076,3616336,4268,10423
zabil-listhandling-70b087d,3,22,2,6,46,0,0,1,0,1,421,0.02,3616336,4267,10124
zabil-listhandling-70b087d,4,22,2,6,46,0,0,1,0,1,421,0.078,3616336,4269,10481
zabil-listhandling-70b087d,0,22,2,6,46,0,1,1,1,0,421,0.179,3614920,4269,14554
zabil-listhandling-70b087d,1,22,2,6,46,0,1,1,1,0,421,0.087,3614984,4271,14795
zabil-listhandling-70b087d,2,22,2,6,46,0,1,1,1,0,421,0.183,3612312,4271,14719
zabil-listhandling-70b087d,3,22,2,6,46,0,1,1,1,0,421,0.284,3615440,4270,15938
zabil-listhandling-70b087d,4,22,2,6,46,0,1,1,1,0,421,0.108,3614920,4269,14376
zabil-listhandling-70b087d,0,22,2,6,46,0,0,1,1,1,421,0.267,3616336,4268,9801
zabil-listhandling-70b087d,1,22,2,6,46,0,0,1,1,1,421,0.092,3616336,4270,10648
zabil-listhandling-70b087d,2,22,2,6,46,0,0,1,1,1,421,0.14,3616336,4269,10636
zabil-listhandling-70b087d,3,22,2,6,46,0,0,1,1,1,421,0.069,3616336,4269,10995
zabil-listhandling-70b087d,4,22,2,6,46,0,0,1,1,1,421,0.168,3616336,4268,10254
wakachamo-jRCON-Old-c72400f,0,331,1,3,11,4,1,1,0,1,22278,0.1,2336328,13922,10196
wakachamo-jRCON-Old-c72400f,1,331,1,3,11,4,1,1,0,1,22278,0.063,2336328,13919,10116
wakachamo-jRCON-Old-c72400f,2,331,1,3,11,4,1,1,0,1,22278,0.12,2336328,13922,13793
wakachamo-jRCON-Old-c72400f,3,331,1,3,11,4,1,1,0,1,22278,0.101,2336328,13921,10550
wakachamo-jRCON-Old-c72400f,4,331,1,3,11,4,1,1,0,1,22278,0.041,2336328,13919,10216
wakachamo-jRCON-Old-c72400f,0,331,1,3,11,4,1,0,1,1,22281,0.041,2336328,15608,14933
wakachamo-jRCON-Old-c72400f,1,331,1,3,11,4,1,0,1,1,22281,0.079,2336328,15608,11048
wakachamo-jRCON-Old-c72400f,2,331,1,3,11,4,1,0,1,1,22281,0.06,2336256,15606,10277
wakachamo-jRCON-Old-c72400f,3,331,1,3,11,4,1,0,1,1,22281,0.038,2336328,15608,9506
wakachamo-jRCON-Old-c72400f,4,331,1,3,11,4,1,0,1,1,22281,0.053,2336328,15608,9468
wakachamo-jRCON-Old-c72400f,0,331,1,3,11,4,1,0,0,0,22281,0.062,2336296,15606,15007
wakachamo-jRCON-Old-c72400f,1,331,1,3,11,4,1,0,0,0,22281,0.105,2336296,15608,11127
wakachamo-jRCON-Old-c72400f,2,331,1,3,11,4,1,0,0,0,22281,0.099,2336272,15608,10127
wakachamo-jRCON-Old-c72400f,3,331,1,3,11,4,1,0,0,0,22281,0.062,2336296,15608,11371
wakachamo-jRCON-Old-c72400f,4,331,1,3,11,4,1,0,0,0,22281,0.1,2336224,15608,10735
wakachamo-jRCON-Old-c72400f,0,331,1,3,11,4,1,0,1,0,22281,0.051,2336296,15608,12209
wakachamo-jRCON-Old-c72400f,1,331,1,3,11,4,1,0,1,0,22281,0.055,2336200,15608,8566
wakachamo-jRCON-Old-c72400f,2,331,1,3,11,4,1,0,1,0,22281,0.058,2336296,15608,8398
wakachamo-jRCON-Old-c72400f,3,331,1,3,11,4,1,0,1,0,22281,0.054,2336296,15608,8918
wakachamo-jRCON-Old-c72400f,4,331,1,3,11,4,1,0,1,0,22281,0.017,2336296,15606,8683
wakachamo-jRCON-Old-c72400f,0,331,1,3,11,4,0,0,0,0,22281,0.041,2336168,14070,10428
wakachamo-jRCON-Old-c72400f,1,331,1,3,11,4,0,0,0,0,22281,0.062,2336168,14070,11683
wakachamo-jRCON-Old-c72400f,2,331,1,3,11,4,0,0,0,0,22281,0.1,2336168,14070,10300
wakachamo-jRCON-Old-c72400f,3,331,1,3,11,4,0,0,0,0,22281,0.041,2336168,14070,11173
wakachamo-jRCON-Old-c72400f,4,331,1,3,11,4,0,0,0,0,22281,0.041,2336168,14070,11256
wakachamo-jRCON-Old-c72400f,0,331,1,3,11,4,1,1,0,0,22278,0.045,2336256,13923,10533
wakachamo-jRCON-Old-c72400f,1,331,1,3,11,4,1,1,0,0,22278,0.082,2336296,13922,10246
wakachamo-jRCON-Old-c72400f,2,331,1,3,11,4,1,1,0,0,22278,0.041,2336272,13919,10483
wakachamo-jRCON-Old-c72400f,3,331,1,3,11,4,1,1,0,0,22278,0.041,2336296,13922,10154
wakachamo-jRCON-Old-c72400f,4,331,1,3,11,4,1,1,0,0,22278,0.062,2336296,13921,10250
wakachamo-jRCON-Old-c72400f,0,331,1,3,11,4,0,0,0,1,22281,0.037,2336200,14070,8760
wakachamo-jRCON-Old-c72400f,1,331,1,3,11,4,0,0,0,1,22281,0.054,2336200,14070,10853
wakachamo-jRCON-Old-c72400f,2,331,1,3,11,4,0,0,0,1,22281,0.037,2336184,14070,9297
wakachamo-jRCON-Old-c72400f,3,331,1,3,11,4,0,0,0,1,22281,0.1,2336176,14070,10512
wakachamo-jRCON-Old-c72400f,4,331,1,3,11,4,0,0,0,1,22281,0.1,2336200,14070,8924
wakachamo-jRCON-Old-c72400f,0,331,1,3,11,4,0,0,1,1,22281,0.1,2336104,14070,10344
wakachamo-jRCON-Old-c72400f,1,331,1,3,11,4,0,0,1,1,22281,0.061,2336200,14070,12477
wakachamo-jRCON-Old-c72400f,2,331,1,3,11,4,0,0,1,1,22281,0.042,2336200,14070,10279
wakachamo-jRCON-Old-c72400f,3,331,1,3,11,4,0,0,1,1,22281,0.041,2336144,14070,10972
wakachamo-jRCON-Old-c72400f,4,331,1,3,11,4,0,0,1,1,22281,0.1,2336200,14070,10402
wakachamo-jRCON-Old-c72400f,0,331,1,3,11,4,1,0,0,1,22281,0.054,2336328,15608,8844
wakachamo-jRCON-Old-c72400f,1,331,1,3,11,4,1,0,0,1,22281,0.042,2336328,15608,10438
wakachamo-jRCON-Old-c72400f,2,331,1,3,11,4,1,0,0,1,22281,0.041,2336328,15608,9447
wakachamo-jRCON-Old-c72400f,3,331,1,3,11,4,1,0,0,1,22281,0.041,2336328,15608,10099
wakachamo-jRCON-Old-c72400f,4,331,1,3,11,4,1,0,0,1,22281,0.141,2336328,15608,10521
wakachamo-jRCON-Old-c72400f,0,331,1,3,11,4,0,1,0,0,22278,0.081,2336144,13920,10186
wakachamo-jRCON-Old-c72400f,1,331,1,3,11,4,0,1,0,0,22278,0.081,2336152,13922,12765
wakachamo-jRCON-Old-c72400f,2,331,1,3,11,4,0,1,0,0,22278,0.042,2336168,13919,10388
wakachamo-jRCON-Old-c72400f,3,331,1,3,11,4,0,1,0,0,22278,0.002,2336144,13919,10528
wakachamo-jRCON-Old-c72400f,4,331,1,3,11,4,0,1,0,0,22278,0.042,2336168,13921,10185
wakachamo-jRCON-Old-c72400f,0,331,1,3,11,4,1,1,1,1,22278,0.163,2336328,13922,15532
wakachamo-jRCON-Old-c72400f,1,331,1,3,11,4,1,1,1,1,22278,0.082,2336328,13922,20591
wakachamo-jRCON-Old-c72400f,2,331,1,3,11,4,1,1,1,1,22278,0.165,2336304,13920,15146
wakachamo-jRCON-Old-c72400f,3,331,1,3,11,4,1,1,1,1,22278,0.062,2336312,13919,14723
wakachamo-jRCON-Old-c72400f,4,331,1,3,11,4,1,1,1,1,22278,0.079,2336304,13921,16124
wakachamo-jRCON-Old-c72400f,0,331,1,3,11,4,0,1,1,0,22278,0.07,2336168,13921,9274
wakachamo-jRCON-Old-c72400f,1,331,1,3,11,4,0,1,1,0,22278,0.017,2336112,13920,8783
wakachamo-jRCON-Old-c72400f,2,331,1,3,11,4,0,1,1,0,22278,0.052,2336168,13921,8551
wakachamo-jRCON-Old-c72400f,3,331,1,3,11,4,0,1,1,0,22278,0.037,2336168,13920,8664
wakachamo-jRCON-Old-c72400f,4,331,1,3,11,4,0,1,1,0,22278,0.016,2336096,13920,10206
wakachamo-jRCON-Old-c72400f,0,331,1,3,11,4,0,0,1,0,22281,0.038,2336168,14070,10107
wakachamo-jRCON-Old-c72400f,1,331,1,3,11,4,0,0,1,0,22281,0.001,2336168,14070,11173
wakachamo-jRCON-Old-c72400f,2,331,1,3,11,4,0,0,1,0,22281,0.037,2336144,14070,8862
